k_folds,norm,eta,train loss,test loss,train loss,test loss,train loss,test loss,train loss,test loss
13,min_max,0.43,9,4,6,4,8,4,9,3
13,min_max,0.44,9,4,11,4,9,4,8,4
13,min_max,0.45,8,4,8,4,6,4,8,4
13,min_max,0.46,10,4,9,4,9,4,7,4
13,min_max,0.47,8,4,9,2,8,4,9,4
13,min_max,0.48,8,4,8,4,8,4,11,4
13,min_max,0.49,9,4,9,4,10,4,8,4
13,min_max,0.5,8,4,9,4,9,4,9,4
13,min_max,0.51,8,4,13,5,7,4,11,5
13,min_max,0.52,14,2,10,4,8,4,9,4
13,min_max,0.53,9,4,8,4,11,4,9,4
13,min_max,0.54,9,4,8,4,9,2,8,4
13,min_max,0.55,8,4,9,4,8,4,11,2
13,min_max,0.56,7,4,6,4,9,4,10,2
13,min_max,0.57,9,4,9,4,9,4,6,4
13,min_max,0.58,9,4,9,4,9,3,6,4
13,min_max,0.59,11,4,8,4,8,4,9,4
13,min_max,0.6,10,4,8,4,8,4,8,4
13,min_max,0.61,6,4,9,4,13,5,8,4
13,min_max,0.62,11,4,8,4,8,4,10,4
13,min_max,0.63,9,4,8,3,9,2,7,4
13,min_max,0.64,8,4,9,4,6,4,8,4
13,min_max,0.65,8,4,9,4,9,4,9,2
13,min_max,0.66,9,4,11,4,9,2,7,4
13,min_max,0.67,8,4,8,4,9,4,8,4
13,min_max,0.68,9,4,8,4,9,4,8,4
13,min_max,0.69,9,4,6,4,6,4,9,3
13,min_max,0.7,14,2,9,4,8,4,8,4
13,min_max,0.71,11,5,6,4,6,4,9,4
13,min_max,0.72,11,4,9,4,9,4,8,4
13,min_max,0.73,8,4,9,4,9,4,9,4
13,min_max,0.74,9,4,9,4,9,4,8,4
13,min_max,0.75,5,4,9,4,9,4,11,2
13,min_max,0.76,8,4,9,4,9,4,7,4
13,min_max,0.77,8,4,8,3,7,4,11,4
13,min_max,0.78,6,4,9,4,9,4,8,4
13,min_max,0.79,9,4,8,4,9,4,9,4
13,min_max,0.8,9,4,9,4,8,4,8,4
13,min_max,0.81,7,4,10,4,8,4,9,4
13,min_max,0.82,8,4,9,4,9,2,9,4
13,min_max,0.83,8,4,9,2,9,4,9,4
13,min_max,0.84,9,4,9,4,8,4,9,4
13,min_max,0.85,10,4,8,4,8,4,5,4
13,min_max,0.86,9,4,9,4,9,4,9,4
13,min_max,0.87,6,4,9,4,8,4,9,4
13,min_max,0.88,9,4,6,4,9,4,8,4
13,min_max,0.89,8,4,9,2,8,4,9,4
13,min_max,0.9,9,4,11,4,9,4,9,3
13,min_max,0.91,8,4,9,4,9,4,5,4
13,min_max,0.92,7,4,10,4,9,4,9,4
13,min_max,0.93,6,4,9,4,11,4,9,4
13,min_max,0.94,9,2,9,3,7,4,7,4
13,min_max,0.95,14,2,9,4,7,4,8,4
13,min_max,0.96,7,4,8,4,6,4,9,4
13,min_max,0.97,10,2,8,4,9,4,9,4
13,min_max,0.98,7,4,9,4,8,4,6,4
13,min_max,0.99,9,4,11,5,9,4,8,4
13,min_max,1,5,4,6,4,8,4,8,4
13,z_score,0.01,8,4,11,4,6,3,10,4
13,z_score,0.02,6,4,5,3,7,4,9,4
13,z_score,0.03,8,3,10,4,8,3,8,3
13,z_score,0.04,9,4,9,3,8,4,11,4
13,z_score,0.05,7,4,6,3,10,4,10,4
13,z_score,0.06,7,3,7,4,8,4,11,4
13,z_score,0.07,8,4,7,4,9,4,5,4
13,z_score,0.08,9,4,10,4,8,4,10,3
13,z_score,0.09,9,4,11,4,10,2,9,4
13,z_score,0.1,10,4,7,4,10,4,9,4
13,z_score,0.11,7,4,8,3,6,4,8,3
13,z_score,0.12,8,4,7,3,10,4,5,4
13,z_score,0.13,7,3,9,3,10,4,8,4
13,z_score,0.14,8,3,8,3,6,4,10,4
13,z_score,0.15,7,4,10,3,9,3,9,3
13,z_score,0.16,8,4,8,4,7,3,9,4
13,z_score,0.17,10,3,8,4,10,4,10,3
13,z_score,0.18,9,4,8,3,7,4,11,3
13,z_score,0.19,9,4,9,3,9,3,7,4
13,z_score,0.2,7,4,8,4,7,4,11,4
13,z_score,0.21,8,4,11,4,8,4,8,3
13,z_score,0.22,11,3,7,4,9,4,10,3
13,z_score,0.23,8,3,8,3,10,3,8,3
13,z_score,0.24,8,4,5,4,8,3,9,4
13,z_score,0.25,5,3,6,3,8,4,6,4
13,z_score,0.26,7,4,9,4,9,4,6,3
13,z_score,0.27,10,4,8,3,7,4,5,4
13,z_score,0.28,8,4,7,4,7,4,8,3
13,z_score,0.29,11,4,6,3,9,3,8,4
13,z_score,0.3,8,3,10,4,7,3,5,3
13,z_score,0.31,6,4,8,4,5,4,6,3
13,z_score,0.32,7,4,8,4,8,3,6,4
13,z_score,0.33,7,4,9,3,8,3,8,4
13,z_score,0.34,10,3,7,3,10,4,8,3
13,z_score,0.35,7,4,5,3,8,4,8,3
13,z_score,0.36,9,4,6,3,10,4,11,4
13,z_score,0.37,8,4,8,3,8,4,5,3
13,z_score,0.38,5,4,8,4,11,4,6,3
13,z_score,0.39,5,3,7,4,9,4,8,4
13,z_score,0.4,9,4,9,4,7,4,7,3
13,z_score,0.41,8,4,8,3,8,4,10,4
13,z_score,0.42,9,4,7,3,9,4,5,3
13,z_score,0.43,10,4,8,3,5,4,9,3
13,z_score,0.44,7,4,6,3,5,4,5,4
13,z_score,0.45,6,3,11,4,8,3,5,4
13,z_score,0.46,7,3,7,4,9,3,8,3
13,z_score,0.47,9,4,8,4,9,3,8,3
13,z_score,0.48,6,4,9,3,9,4,5,3
13,z_score,0.49,8,4,11,3,9,4,8,4
13,z_score,0.5,9,4,8,3,6,3,7,3
13,z_score,0.51,9,4,9,4,9,3,10,3
13,z_score,0.52,6,3,8,4,10,3,8,3
13,z_score,0.53,6,3,9,4,5,3,8,3
13,z_score,0.54,11,4,8,4,7,3,10,4
13,z_score,0.55,9,2,8,4,7,4,9,4
13,z_score,0.56,9,4,9,4,6,3,8,4
13,z_score,0.57,6,4,10,4,5,3,10,4
13,z_score,0.58,8,3,10,4,9,4,9,4
13,z_score,0.59,8,4,11,4,8,4,7,3
13,z_score,0.6,10,4,5,3,5,3,8,4
13,z_score,0.61,9,3,10,4,8,3,8,3
13,z_score,0.62,10,4,8,4,6,4,8,3
13,z_score,0.63,5,3,9,4,8,4,8,3
13,z_score,0.64,8,3,7,3,11,3,9,2
13,z_score,0.65,10,4,8,4,6,4,7,4
13,z_score,0.66,5,3,11,3,6,4,7,3
13,z_score,0.67,10,4,7,4,11,3,7,4
13,z_score,0.68,7,3,7,3,8,4,6,3
13,z_score,0.69,9,4,9,3,11,3,9,4
13,z_score,0.7,8,4,6,4,6,3,9,4
13,z_score,0.71,7,4,9,4,8,3,9,2
13,z_score,0.72,9,4,7,3,6,3,10,3
13,z_score,0.73,9,3,7,4,9,4,7,4
13,z_score,0.74,5,4,11,4,8,3,8,4
13,z_score,0.75,6,4,6,3,10,4,8,4
13,z_score,0.76,7,4,7,3,5,3,8,3
13,z_score,0.77,7,3,8,4,9,4,5,3
13,z_score,0.78,8,3,7,3,7,3,6,4
13,z_score,0.79,7,4,8,4,11,4,8,3
13,z_score,0.8,6,4,11,4,7,4,9,4
13,z_score,0.81,10,4,7,3,5,4,9,3
13,z_score,0.82,9,4,9,4,8,3,10,4
13,z_score,0.83,8,4,7,4,8,3,8,3
13,z_score,0.84,10,3,7,4,5,4,8,4
13,z_score,0.85,5,3,7,3,10,4,8,4
13,z_score,0.86,6,3,7,3,7,4,8,3
13,z_score,0.87,9,4,7,4,8,4,7,4
13,z_score,0.88,10,3,8,4,6,3,7,4
13,z_score,0.89,10,4,9,4,8,4,8,4
13,z_score,0.9,10,4,9,4,5,3,11,3
13,z_score,0.91,10,4,8,3,6,3,8,3
13,z_score,0.92,6,4,8,3,10,4,6,3
13,z_score,0.93,8,4,5,3,7,4,5,4
13,z_score,0.94,7,4,9,4,8,3,5,4
13,z_score,0.95,6,3,6,4,8,4,9,3
13,z_score,0.96,10,3,8,4,10,4,8,4
13,z_score,0.97,11,4,10,3,10,4,8,4
13,z_score,0.98,6,4,6,4,9,4,9,4
13,z_score,0.99,10,4,8,4,8,4,8,4
13,z_score,1,10,4,9,4,8,4,5,4
13,none,0.01,68,20,79,22,77,16,76,21
13,none,0.02,70,21,75,19,79,22,43,12
13,none,0.03,81,23,81,22,72,19,69,18
13,none,0.04,79,22,68,12,78,20,43,11
13,none,0.05,58,15,70,17,38,9,81,22
13,none,0.06,60,8,81,22,71,26,81,23
13,none,0.07,78,21,47,10,81,23,54,11
13,none,0.08,50,12,79,22,71,20,81,22
13,none,0.09,120,31,76,21,63,14,39,9
13,none,0.1,44,10,97,25,79,22,78,21
13,none,0.11,73,18,45,11,82,23,79,22
13,none,0.12,43,6,90,22,72,19,81,22
13,none,0.13,46,12,65,17,43,8,41,7
13,none,0.14,53,11,47,10,79,21,79,22
13,none,0.15,78,21,79,22,53,7,72,20
13,none,0.16,79,22,80,22,62,17,85,23
13,none,0.17,38,8,62,14,69,21,100,26
13,none,0.18,81,22,56,16,50,9,81,22
13,none,0.19,63,14,74,15,81,22,98,27
13,none,0.2,47,7,81,22,88,24,76,21
13,none,0.21,81,22,107,27,81,22,79,22
13,none,0.22,38,13,45,8,44,8,81,23
13,none,0.23,76,21,36,6,81,23,74,20
13,none,0.24,48,12,60,21,61,13,81,22
13,none,0.25,81,22,80,22,92,22,78,21
13,none,0.26,78,21,84,23,78,20,82,23
13,none,0.27,79,21,90,22,65,16,43,8
13,none,0.28,74,21,72,12,73,15,81,23
13,none,0.29,81,22,81,22,81,22,44,11
13,none,0.3,79,22,76,20,53,14,60,13
13,none,0.31,78,22,79,22,63,17,58,9
13,none,0.32,37,6,91,24,108,25,73,20
13,none,0.33,54,11,78,21,74,16,81,23
13,none,0.34,44,9,54,11,81,23,59,16
13,none,0.35,63,13,89,19,45,5,41,10
13,none,0.36,79,21,72,19,92,25,72,20
13,none,0.37,40,6,67,13,52,6,67,19
13,none,0.38,69,16,73,18,83,23,78,22
13,none,0.39,49,10,36,11,79,21,61,11
13,none,0.4,55,11,66,15,81,22,85,23
13,none,0.41,70,17,81,22,81,22,77,21
13,none,0.42,76,22,68,12,76,17,38,12
13,none,0.43,42,9,73,20,68,15,78,18
13,none,0.44,72,12,83,23,72,17,74,19
13,none,0.45,80,21,71,22,86,23,86,24
13,none,0.46,79,22,81,23,79,22,47,13
13,none,0.47,58,11,59,12,77,21,41,4
13,none,0.48,74,17,81,23,62,14,81,23
13,none,0.49,46,7,79,22,80,22,69,14
13,none,0.5,79,22,80,21,89,24,83,23
13,none,0.51,44,10,47,10,79,22,56,15
13,none,0.52,81,22,38,6,74,19,40,7
13,none,0.53,79,22,81,22,81,22,115,31
13,none,0.54,78,22,79,22,79,21,102,26
13,none,0.55,79,22,81,22,81,23,97,24
13,none,0.56,71,18,81,22,60,15,45,5
13,none,0.57,61,14,81,22,100,26,74,22
13,none,0.58,67,15,48,9,62,20,81,22
13,none,0.59,54,9,52,14,80,22,81,22
13,none,0.6,58,11,37,6,91,25,81,22
13,none,0.61,54,5,106,26,78,21,38,6
13,none,0.62,81,22,42,5,48,10,81,22
13,none,0.63,83,18,79,22,80,22,58,12
13,none,0.64,94,24,41,7,47,12,81,23
13,none,0.65,82,23,83,17,81,23,76,18
13,none,0.66,81,22,111,29,81,23,91,22
13,none,0.67,87,22,81,24,76,15,45,8
13,none,0.68,79,23,87,24,77,22,42,10
13,none,0.69,81,23,73,19,97,25,80,24
13,none,0.7,77,21,65,15,73,20,75,20
13,none,0.71,78,23,81,23,47,9,71,15
13,none,0.72,39,9,83,21,67,13,55,15
13,none,0.73,79,22,77,21,45,11,81,22
13,none,0.74,65,17,60,19,76,17,81,22
13,none,0.75,76,15,67,15,81,23,84,19
13,none,0.76,58,9,78,17,75,16,39,9
13,none,0.77,81,22,81,22,103,26,81,22
13,none,0.78,67,19,70,19,62,14,69,21
13,none,0.79,63,16,91,24,46,9,74,22
13,none,0.8,45,7,81,23,50,10,81,22
13,none,0.81,46,8,81,23,80,22,77,15
13,none,0.82,79,22,81,22,84,23,53,19
13,none,0.83,79,22,81,23,55,16,86,23
13,none,0.84,81,23,70,17,76,22,79,21
13,none,0.85,84,22,81,22,40,7,54,16
13,none,0.86,85,23,43,9,67,20,95,24
13,none,0.87,81,23,72,20,57,12,70,20
13,none,0.88,114,30,53,18,77,21,81,22
13,none,0.89,41,6,71,15,72,18,85,23
13,none,0.9,92,24,55,18,44,11,97,23
13,none,0.91,45,9,62,14,64,12,76,21
13,none,0.92,40,6,80,22,98,26,81,23
13,none,0.93,79,22,78,22,50,13,54,11
13,none,0.94,94,18,88,23,48,9,76,20
13,none,0.95,78,22,65,20,48,8,79,22
13,none,0.96,53,12,79,22,66,13,57,11
13,none,0.97,58,11,85,22,90,26,53,11
13,none,0.98,79,22,48,11,81,22,88,23
13,none,0.99,67,13,88,23,74,22,68,16
13,none,1,81,22,67,16,44,9,53,10
14,min_max,0.01,9,4,7,4,9,4,9,3
14,min_max,0.02,7,4,9,3,8,4,8,4
14,min_max,0.03,9,3,9,4,5,4,10,4
14,min_max,0.04,9,4,8,4,8,3,8,4
14,min_max,0.05,11,4,9,4,10,4,11,2
14,min_max,0.06,7,4,9,4,8,4,8,4
14,min_max,0.07,6,4,7,4,10,4,11,4
14,min_max,0.08,7,4,11,4,9,3,8,4
14,min_max,0.09,9,4,8,4,8,4,9,4
14,min_max,0.1,7,4,8,4,8,4,10,4
14,min_max,0.11,9,2,9,4,8,4,9,3
14,min_max,0.12,9,4,9,4,9,4,8,4
14,min_max,0.13,8,4,9,4,8,4,8,4
14,min_max,0.14,8,4,9,2,9,4,10,2
14,min_max,0.15,9,4,9,4,9,4,9,4
14,min_max,0.16,8,4,9,4,7,4,9,4
14,min_max,0.17,8,4,10,4,7,4,9,4
14,min_max,0.18,12,2,11,4,6,4,8,4
14,min_max,0.19,9,4,9,4,9,4,9,4
14,min_max,0.2,9,4,9,4,9,2,11,5
14,min_max,0.21,7,4,6,4,8,4,9,4
14,min_max,0.22,6,4,6,4,10,4,8,4
14,min_max,0.23,9,3,9,4,9,4,7,4
14,min_max,0.24,8,4,8,4,9,4,8,4
14,min_max,0.25,8,4,8,4,8,4,8,4
14,min_max,0.26,6,4,9,4,7,4,8,4
14,min_max,0.27,9,4,9,2,8,4,9,4
14,min_max,0.28,8,4,7,4,9,4,9,4
14,min_max,0.29,8,4,6,4,9,4,9,4
14,min_max,0.3,11,5,11,2,11,5,9,3
14,min_max,0.31,9,4,9,4,9,4,10,4
14,min_max,0.32,9,4,8,4,10,4,8,4
14,min_max,0.33,7,4,7,4,9,4,9,4
14,min_max,0.34,9,4,9,4,7,4,9,4
14,min_max,0.35,9,4,9,2,8,4,8,4
14,min_max,0.36,10,2,8,4,15,2,10,4
14,min_max,0.37,8,4,11,5,10,3,11,5
14,min_max,0.38,10,3,9,4,9,4,12,5
14,min_max,0.39,8,4,8,4,9,4,9,4
14,min_max,0.4,8,4,5,4,8,4,8,4
14,min_max,0.41,8,4,8,4,9,4,10,4
14,min_max,0.42,8,4,8,4,7,4,9,4
14,min_max,0.43,9,4,10,4,8,4,9,2
14,min_max,0.44,8,4,7,4,9,4,11,4
14,min_max,0.45,9,4,9,4,9,4,9,4
14,min_max,0.46,9,2,7,4,7,4,7,4
14,min_max,0.47,8,4,9,4,8,4,9,4
14,min_max,0.48,9,4,8,4,8,4,9,4
14,min_max,0.49,9,4,11,5,8,4,7,4
14,min_max,0.5,8,4,8,4,9,4,8,4
14,min_max,0.51,9,4,9,4,8,4,9,4
14,min_max,0.52,9,4,8,4,10,4,9,4
14,min_max,0.53,9,4,7,4,7,4,8,4
14,min_max,0.54,8,4,9,4,9,4,8,4
14,min_max,0.55,8,4,13,2,10,2,9,4
14,min_max,0.56,8,4,5,4,11,4,9,3
14,min_max,0.57,7,4,8,4,11,5,8,3
14,min_max,0.58,9,4,7,4,9,3,11,4
14,min_max,0.59,9,4,8,4,6,4,7,4
14,min_max,0.6,6,4,8,4,9,4,7,4
14,min_max,0.61,6,4,8,4,10,2,8,4
14,min_max,0.62,8,4,7,4,9,4,7,4
14,min_max,0.63,8,4,9,4,9,4,9,4
14,min_max,0.64,9,4,8,3,8,4,8,4
14,min_max,0.65,7,4,9,4,7,4,8,4
14,min_max,0.66,6,4,9,4,8,4,9,4
14,min_max,0.67,9,4,9,3,9,4,11,4
14,min_max,0.68,6,4,6,4,9,2,9,2
14,min_max,0.69,8,4,9,4,8,4,8,4
14,min_max,0.7,9,4,8,4,9,4,9,4
14,min_max,0.71,8,4,7,4,10,4,8,4
14,min_max,0.72,8,4,8,4,8,4,10,4
14,min_max,0.73,8,4,10,2,9,4,8,4
14,min_max,0.74,7,4,9,4,9,2,9,4
14,min_max,0.75,9,4,9,2,9,4,11,5
14,min_max,0.76,8,4,9,4,8,4,9,4
14,min_max,0.77,9,4,8,4,10,4,9,4
14,min_max,0.78,9,4,8,4,8,4,8,4
14,min_max,0.79,6,4,8,4,9,4,9,4
14,min_max,0.8,9,4,9,4,8,4,7,4
14,min_max,0.81,10,4,9,4,9,4,9,3
14,min_max,0.82,9,4,9,4,11,5,6,4
14,min_max,0.83,8,4,11,4,7,4,9,4
14,min_max,0.84,10,2,7,4,11,5,11,4
14,min_max,0.85,7,4,8,4,8,4,6,4
14,min_max,0.86,8,4,9,2,8,4,7,4
14,min_max,0.87,8,4,9,4,7,4,10,4
14,min_max,0.88,9,4,8,4,8,4,5,4
14,min_max,0.89,8,4,9,4,9,4,9,4
14,min_max,0.9,9,4,7,4,9,4,9,4
14,min_max,0.91,9,4,8,4,7,4,9,4
14,min_max,0.92,9,4,11,4,9,2,6,4
14,min_max,0.93,11,4,9,4,9,4,7,4
14,min_max,0.94,8,4,9,4,9,4,9,4
14,min_max,0.95,7,4,9,4,9,4,8,4
14,min_max,0.96,8,4,11,5,10,4,8,4
14,min_max,0.97,8,4,8,4,9,4,8,4
14,min_max,0.98,8,4,11,5,9,4,9,4
14,min_max,0.99,8,4,9,4,11,5,8,4
14,min_max,1,9,4,9,2,7,4,8,4
14,z_score,0.01,6,4,10,4,8,3,5,3
14,z_score,0.02,8,3,8,4,8,3,8,3
14,z_score,0.03,8,3,6,4,8,4,11,4
14,z_score,0.04,6,3,8,3,9,3,5,3
14,z_score,0.05,7,3,10,4,8,4,8,3
14,z_score,0.06,11,4,7,4,8,4,10,4
14,z_score,0.07,8,4,5,4,6,4,7,3
14,z_score,0.08,5,4,5,3,10,4,11,3
14,z_score,0.09,8,4,10,3,8,3,10,3
14,z_score,0.1,5,4,8,3,8,4,9,4
14,z_score,0.11,10,3,8,4,8,3,6,3
14,z_score,0.12,7,3,10,4,7,3,6,3
14,z_score,0.13,8,4,9,4,9,4,9,4
14,z_score,0.14,7,3,8,4,6,4,8,4
14,z_score,0.15,6,4,9,3,7,4,10,4
14,z_score,0.16,5,4,10,4,6,4,10,4
14,z_score,0.17,7,4,8,4,7,4,6,3
14,z_score,0.18,11,4,9,4,6,4,9,3
14,z_score,0.19,8,4,10,4,8,3,7,4
14,z_score,0.2,10,4,9,3,6,3,8,4
14,z_score,0.21,8,4,9,4,6,4,10,3
14,z_score,0.22,11,3,9,4,10,4,9,3
14,z_score,0.23,7,4,11,3,7,4,6,3
14,z_score,0.24,8,3,8,4,8,3,8,3
14,z_score,0.25,5,3,8,4,10,4,9,4
14,z_score,0.26,8,4,8,4,8,3,9,4
14,z_score,0.27,5,4,10,4,7,3,7,4
14,z_score,0.28,9,3,9,4,6,4,8,4
14,z_score,0.29,8,4,9,4,10,3,5,4
14,z_score,0.3,7,4,8,4,10,4,7,4
14,z_score,0.31,8,4,8,4,9,4,8,4
14,z_score,0.32,7,4,9,4,11,4,6,4
14,z_score,0.33,7,4,8,3,6,3,8,3
14,z_score,0.34,8,3,8,4,9,4,6,4
14,z_score,0.35,8,4,7,3,5,3,9,3
14,z_score,0.36,10,4,8,4,5,4,7,3
14,z_score,0.37,9,4,8,4,10,4,9,4
14,z_score,0.38,8,4,8,3,6,4,7,4
14,z_score,0.39,7,3,8,4,11,4,6,4
14,z_score,0.4,6,4,10,4,6,3,11,3
14,z_score,0.41,7,4,8,4,6,4,8,3
14,z_score,0.42,9,4,10,3,8,4,8,4
14,z_score,0.43,6,3,9,4,7,4,9,3
14,z_score,0.44,9,3,8,3,8,4,8,4
14,z_score,0.45,11,4,5,4,8,4,8,3
14,z_score,0.46,8,4,6,3,8,3,8,3
14,z_score,0.47,10,4,10,4,11,4,6,4
14,z_score,0.48,8,4,11,4,8,3,7,3
14,z_score,0.49,6,3,8,4,5,3,11,4
14,z_score,0.5,7,3,7,4,8,4,7,4
14,z_score,0.51,10,4,8,4,8,3,9,2
14,z_score,0.52,10,4,7,3,6,3,5,4
14,z_score,0.53,8,4,6,3,6,4,10,4
14,z_score,0.54,10,4,9,3,5,4,11,4
14,z_score,0.55,8,4,8,4,10,4,9,3
14,z_score,0.56,7,4,9,4,6,3,8,3
14,z_score,0.57,8,4,9,4,5,4,5,4
14,z_score,0.58,8,3,7,4,10,4,5,3
14,z_score,0.59,7,3,9,4,6,4,11,4
14,z_score,0.6,9,3,5,4,5,3,8,3
14,z_score,0.61,8,3,8,4,9,3,8,4
14,z_score,0.62,6,4,9,4,6,3,8,4
14,z_score,0.63,10,4,8,3,8,4,8,3
14,z_score,0.64,9,4,8,3,6,4,10,4
14,z_score,0.65,6,4,8,3,8,4,5,3
14,z_score,0.66,9,4,6,4,8,3,8,3
14,z_score,0.67,8,4,7,4,7,4,8,4
14,z_score,0.68,7,3,9,4,9,3,6,3
14,z_score,0.69,6,3,8,4,9,4,8,3
14,z_score,0.7,5,3,9,4,9,4,6,3
14,z_score,0.71,6,4,5,4,8,4,8,4
14,z_score,0.72,8,3,8,4,7,4,8,4
14,z_score,0.73,9,4,8,3,8,4,9,4
14,z_score,0.74,9,4,7,4,10,4,7,4
14,z_score,0.75,8,4,12,4,9,4,7,4
14,z_score,0.76,9,4,9,4,7,3,9,3
14,z_score,0.77,6,4,8,4,8,4,9,3
14,z_score,0.78,8,4,6,3,6,3,9,4
14,z_score,0.79,5,4,11,4,9,4,7,4
14,z_score,0.8,6,3,7,4,9,3,8,4
14,z_score,0.81,7,4,8,3,8,4,11,3
14,z_score,0.82,8,4,9,3,8,3,10,4
14,z_score,0.83,7,4,8,4,8,4,8,4
14,z_score,0.84,8,3,9,4,9,3,6,3
14,z_score,0.85,11,4,8,3,8,4,9,3
14,z_score,0.86,7,3,7,4,5,3,7,3
14,z_score,0.87,7,4,8,3,9,4,7,3
14,z_score,0.88,5,3,9,4,11,3,8,3
14,z_score,0.89,7,4,9,4,7,3,8,4
14,z_score,0.9,10,4,6,3,7,3,5,4
14,z_score,0.91,9,4,8,4,11,4,10,3
14,z_score,0.92,8,4,8,4,6,4,8,3
14,z_score,0.93,6,4,11,3,9,3,10,4
14,z_score,0.94,8,4,9,4,7,4,9,4
14,z_score,0.95,10,4,7,3,6,4,11,4
14,z_score,0.96,10,3,10,4,8,4,8,4
14,z_score,0.97,5,3,8,3,11,4,9,4
14,z_score,0.98,9,4,6,4,9,3,5,3
14,z_score,0.99,8,4,6,3,7,4,8,4
14,z_score,1,7,4,8,4,8,3,10,4
14,none,0.01,54,13,65,15,42,7,85,23
14,none,0.02,81,22,77,19,50,8,74,15
14,none,0.03,72,20,72,17,39,7,79,22
14,none,0.04,43,6,82,19,55,14,62,18
14,none,0.05,53,13,81,23,61,14,79,21
14,none,0.06,79,22,102,26,69,17,73,15
14,none,0.07,79,21,39,6,79,22,73,21
14,none,0.08,61,16,43,9,78,22,45,9
14,none,0.09,47,9,50,9,83,23,82,23
14,none,0.1,45,9,43,9,79,22,81,22
14,none,0.11,50,12,74,21,116,31,46,9
14,none,0.12,57,8,47,12,70,17,50,12
14,none,0.13,63,14,76,20,72,16,65,12
14,none,0.14,79,22,84,22,87,23,67,16
14,none,0.15,47,9,78,21,59,16,79,22
14,none,0.16,78,23,78,22,44,10,82,23
14,none,0.17,43,9,79,22,73,17,52,13
14,none,0.18,50,12,98,23,39,8,46,8
14,none,0.19,67,18,81,22,81,22,81,22
14,none,0.2,81,22,53,13,67,16,81,22
14,none,0.21,79,22,81,22,44,11,68,17
14,none,0.22,44,9,75,21,69,19,86,20
14,none,0.23,60,17,83,17,39,10,80,23
14,none,0.24,58,8,82,23,78,22,65,13
14,none,0.25,65,16,43,9,53,10,58,16
14,none,0.26,79,22,71,22,71,20,41,5
14,none,0.27,71,20,50,13,85,23,81,22
14,none,0.28,38,10,81,22,79,22,42,7
14,none,0.29,81,18,81,22,81,22,50,10
14,none,0.3,84,23,82,23,50,10,57,17
14,none,0.31,44,12,52,10,63,14,43,7
14,none,0.32,77,17,82,22,44,7,64,11
14,none,0.33,63,13,81,22,58,12,82,24
14,none,0.34,43,9,41,14,85,23,73,15
14,none,0.35,47,8,74,20,67,14,101,25
14,none,0.36,73,21,80,19,62,16,79,21
14,none,0.37,81,22,82,24,79,23,81,22
14,none,0.38,55,13,69,17,59,13,37,11
14,none,0.39,81,23,81,23,66,18,40,4
14,none,0.4,81,22,81,22,155,38,78,21
14,none,0.41,43,8,101,27,60,18,67,17
14,none,0.42,43,6,74,21,77,21,45,8
14,none,0.43,81,22,67,16,87,18,79,21
14,none,0.44,64,15,81,22,71,17,41,9
14,none,0.45,97,23,79,21,88,23,60,9
14,none,0.46,72,15,79,22,53,17,77,19
14,none,0.47,65,15,81,22,81,23,52,10
14,none,0.48,89,25,40,11,75,22,70,13
14,none,0.49,78,23,47,8,81,22,60,11
14,none,0.5,37,11,79,22,79,22,44,7
14,none,0.51,78,23,92,24,83,17,59,17
14,none,0.52,77,21,57,17,60,15,55,12
14,none,0.53,83,18,79,22,59,14,76,19
14,none,0.54,51,11,89,24,65,14,37,6
14,none,0.55,79,19,81,22,81,23,56,9
14,none,0.56,45,9,64,15,41,6,53,12
14,none,0.57,87,19,83,20,48,10,109,27
14,none,0.58,41,7,78,21,36,9,36,6
14,none,0.59,81,22,42,8,62,14,68,17
14,none,0.6,54,11,52,14,75,18,80,23
14,none,0.61,68,15,53,8,42,13,81,22
14,none,0.62,80,22,68,17,69,17,95,19
14,none,0.63,40,7,79,22,77,21,58,14
14,none,0.64,79,22,65,18,37,12,53,11
14,none,0.65,79,22,82,22,58,17,81,22
14,none,0.66,81,23,57,13,41,10,92,24
14,none,0.67,88,18,81,22,68,20,62,19
14,none,0.68,62,13,71,21,62,9,81,23
14,none,0.69,79,22,81,22,79,22,79,22
14,none,0.7,77,19,54,12,77,19,92,24
14,none,0.71,58,7,81,22,86,22,40,10
14,none,0.72,74,21,66,16,73,21,78,21
14,none,0.73,81,22,79,22,44,9,67,19
14,none,0.74,80,21,40,7,53,7,80,22
14,none,0.75,72,19,77,22,85,23,44,7
14,none,0.76,66,15,79,21,58,10,59,13
14,none,0.77,119,31,50,12,68,13,44,9
14,none,0.78,77,17,56,18,124,31,61,11
14,none,0.79,77,21,81,23,61,18,81,22
14,none,0.8,68,17,81,22,81,23,90,21
14,none,0.81,75,21,74,17,81,22,48,11
14,none,0.82,79,21,73,24,70,18,54,11
14,none,0.83,81,22,76,23,83,23,77,23
14,none,0.84,72,15,85,23,56,12,69,17
14,none,0.85,67,16,48,10,79,22,78,22
14,none,0.86,55,11,81,22,104,24,76,22
14,none,0.87,56,15,83,24,54,12,46,7
14,none,0.88,85,23,81,22,98,26,38,8
14,none,0.89,71,21,53,18,65,21,101,25
14,none,0.9,70,20,78,21,49,7,104,24
14,none,0.91,79,22,75,21,81,18,66,18
14,none,0.92,57,15,52,11,115,31,43,8
14,none,0.93,42,7,65,10,56,12,79,22
14,none,0.94,81,22,78,21,38,9,78,17
